"","filename","style"
"42292","45315.jpg","Northern Renaissance"
"42293","16500.jpg","Academicism"
"42294","96574.jpg","Baroque"
"42295","28904.jpg","Realism"
"42296","53081.jpg","Symbolism"
"42297","44806.jpg","Classicism"
"42298","63373.jpg","Symbolism"
"42299","62586.jpg","Realism"
"42300","97477.jpg","Post-Impressionism"
"42301","84246.jpg","Mannerism (Late Renaissance)"
"42302","71665.jpg","Impressionism"
"42303","93646.jpg","Impressionism"
"42304","59037.jpg","Impressionism"
"42305","33147.jpg","Romanticism"
"42306","7389.jpg","Realism"
"42307","51261.jpg","Baroque"
"42308","4887.jpg","Rococo"
"42309","51205.jpg","Impressionism"
"42310","67586.jpg","Realism"
"42311","36397.jpg","Realism"
"42312","81773.jpg","Art Nouveau (Modern)"
"42313","9364.jpg","Impressionism"
"42314","100078.jpg","Orientalism"
"42315","58181.jpg","Realism"
"42316","21854.jpg","Symbolism"
"42317","43052.jpg","Realism"
"42318","778.jpg","Impressionism"
"42319","34387.jpg","Post-Impressionism"
"42320","62634.jpg","Post-Impressionism"
"42321","24511.jpg","Impressionism"
"42322","57832.jpg","Orientalism"
"42323","2307.jpg","Realism"
"42324","52235.jpg","Realism"
"42325","97819.jpg","Northern Renaissance"
"42326","8133.jpg","Realism"
"42327","28618.jpg","Impressionism"
"42328","18288.jpg","Romanticism"
"42329","11077.jpg","Early Renaissance"
"42330","37418.jpg","Abstract Expressionism"
"42331","79193.jpg","American Realism"
"42332","23112.jpg","Divisionism"
"42333","63489.jpg","Romanticism"
"42334","56935.jpg","Impressionism"
"42335","70608.jpg","Expressionism"
"42336","47868.jpg","Expressionism"
"42337","31827.jpg","High Renaissance"
"42338","63437.jpg","Impressionism"
"42339","73305.jpg","Impressionism"
"42340","32694.jpg","Academicism"
"42341","36626.jpg","Realism"
"42342","85861.jpg","Realism"
"42343","100664.jpg","Ink and wash painting"
"42344","23292.jpg","Magic Realism"
"42345","80331.jpg","Romanticism"
"42346","46900.jpg","Post-Impressionism"
"42347","99427.jpg","Baroque"
"42348","99091.jpg","Expressionism"
"42349","5513.jpg","Realism"
"42350","63583.jpg","Romanticism"
"42351","90789.jpg","Romanticism"
"42352","32461.jpg","Synthetism"
"42353","96871.jpg","Ukiyo-e"
"42354","55179.jpg","Realism"
"42355","40959.jpg","Post-Impressionism"
"42356","13487.jpg","Neoclassicism"
"42357","32676.jpg","Romanticism"
"42358","48381.jpg","Impressionism"
"42359","97286.jpg","Expressionism"
"42360","44090.jpg","Safavid Period"
"42361","46303.jpg","Action painting"
"42362","25906.jpg","Post-Impressionism"
"42363","71386.jpg","Baroque"
"42364","82884.jpg","Naturalism"
"42365","81653.jpg","Impressionism"
"42366","94325.jpg","Baroque"
"42367","100058.jpg","Baroque"
"42368","69286.jpg","Northern Renaissance"
"42369","37060.jpg","Regionalism"
"42370","9766.jpg","Expressionism"
"42371","97453.jpg","Impressionism"
"42372","64639.jpg","Post-Impressionism"
"42373","15613.jpg","Impressionism"
"42374","33339.jpg","Impressionism"
"42375","82104.jpg","Post-Impressionism"
"42376","27002.jpg","Romanticism"
"42377","100963.jpg","Post-Impressionism"
"42378","65015.jpg","Impressionism"
"42379","92406.jpg","Post-Impressionism"
"42380","48380.jpg","Expressionism"
"42381","76497.jpg","Early Renaissance"
"42382","41018.jpg","Classicism"
"42383","48328.jpg","Surrealism"
"42384","4741.jpg","Expressionism"
"42385","21615.jpg","Luminism"
"42386","79741.jpg","Impressionism"
"42387","50434.jpg","Realism"
"42388","77797.jpg","Abstract Art"
"42389","28523.jpg","Abstract Art"
"42390","101597.jpg","Abstract Art"
"42391","18080.jpg","Baroque"
"42392","18029.jpg","Realism"
"42393","21281.jpg","Impressionism"
"42394","48059.jpg","Impressionism"
"42395","96741.jpg","Realism"
"42396","102753.jpg","Impressionism"
"42397","32632.jpg","Realism"
"42398","6868.jpg","Baroque"
"42399","5751.jpg","Art Nouveau (Modern)"
"42400","77424.jpg","Symbolism"
"42401","99710.jpg","Expressionism"
"42402","49645.jpg","Early Renaissance"
"42403","51246.jpg","Rococo"
"42404","43763.jpg","Classicism"
"42405","67983.jpg","Orientalism"
"42406","26833.jpg","Realism"
"42407","25484.jpg","Naïve Art (Primitivism)"
"42408","88391.jpg","Rococo"
"42409","36928.jpg","Realism"
"42410","32465.jpg","Realism"
"42411","37452.jpg","Romanticism"
"42412","5474.jpg","Abstract Expressionism"
"42413","58686.jpg","Realism"
"42414","32454.jpg","Mannerism (Late Renaissance)"
"42415","74898.jpg","Symbolism"
"42416","76712.jpg","Realism"
"42417","356.jpg","Realism"
"42418","99844.jpg","Romanticism"
"42419","10844.jpg","Realism"
"42420","88437.jpg","Symbolism"
"42421","49601.jpg","Realism"
"42422","44868.jpg","Impressionism"
"42423","96055.jpg","Romanticism"
"42424","61249.jpg","Realism"
"42425","7468.jpg","Realism"
"42426","30210.jpg","Romanticism"
"42427","42359.jpg","Symbolism"
"42428","42916.jpg","Post-Impressionism"
"42429","2136.jpg","Symbolism"
"42430","51421.jpg","Realism"
"42431","44427.jpg","Romanticism"
"42432","94401.jpg","Realism"
"42433","89021.jpg","Romanticism"
"42434","48155.jpg","Post-Impressionism"
"42435","30608.jpg","Realism"
"42436","68263.jpg","Realism"
"42437","51029.jpg","Realism"
"42438","36441.jpg","Realism"
"42439","92764.jpg","Academicism"
"42440","73126.jpg","Post-Impressionism"
"42441","95452.jpg","Surrealism"
"42442","67142.jpg","Baroque"
"42443","91428.jpg","Romanticism"
"42444","9773.jpg","Impressionism"
"42445","33548.jpg","Expressionism"
"42446","36724.jpg","Romanticism"
"42447","60835.jpg","Post-Impressionism"
"42448","50110.jpg","Impressionism"
"42449","44155.jpg","Baroque"
"42450","77830.jpg","Impressionism"
"42451","10467.jpg","Post-Impressionism"
"42452","52638.jpg","Impressionism"
"42453","74140.jpg","Impressionism"
"42454","92636.jpg","Surrealism"
"42455","96921.jpg","Impressionism"
"42456","49761.jpg","Post-Impressionism"
"42457","35220.jpg","Post-Impressionism"
"42458","85017.jpg","Cubism"
"42459","13192.jpg","Art Nouveau (Modern)"
"42460","103222.jpg","Realism"
"42461","96768.jpg","Dada"
"42462","47709.jpg","Romanticism"
"42463","97275.jpg","Luminism"
"42464","85208.jpg","Realism"
"42465","99939.jpg","Surrealism"
"42466","14417.jpg","Romanticism"
"42467","42658.jpg","Romanticism"
"42468","4999.jpg","Expressionism"
"42469","48985.jpg","Cubism"
"42470","5712.jpg","Art Nouveau (Modern)"
"42471","36704.jpg","Art Nouveau (Modern)"
"42472","40456.jpg","Realism"
"42473","86512.jpg",""
"42474","21739.jpg","Early Renaissance"
"42475","26585.jpg","Realism"
"42476","19629.jpg","Romanticism"
"42477","959.jpg","Romanticism"
"42478","99201.jpg","Symbolism"
"42479","80423.jpg","Impressionism"
"42480","55546.jpg","Baroque"
"42481","73019.jpg","Cloisonnism"
"42482","64002.jpg","Post-Impressionism"
"42483","76705.jpg","Realism"
"42484","40338.jpg","Romanticism"
"42485","32450.jpg","Romanticism"
"42486","72932.jpg","Impressionism"
"42487","97750.jpg","Impressionism"
"42488","97409.jpg","Art Nouveau (Modern)"
"42489","15579.jpg","Abstract Expressionism"
"42490","88738.jpg","Impressionism"
"42491","61131.jpg","Impressionism"
"42492","41207.jpg","Cubism"
"42493","37888.jpg","Intimism"
"42494","51883.jpg","Neo-Dada"
"42495","5651.jpg","Mannerism (Late Renaissance)"
"42496","48463.jpg","Impressionism"
"42497","63809.jpg","Romanticism"
"42498","37838.jpg","Northern Renaissance"
"42499","39954.jpg","Realism"
"42500","36544.jpg","Baroque"
"42501","59914.jpg","Expressionism"
"42502","97691.jpg","Classicism"
"42503","51047.jpg","Impressionism"
"42504","36760.jpg","Realism"
"42505","90946.jpg","Baroque"
"42506","62782.jpg","Symbolism"
"42507","86960.jpg","Realism"
"42508","2607.jpg","Art Nouveau (Modern)"
"42509","49139.jpg","Realism"
"42510","56612.jpg","Realism"
"42511","95596.jpg","Baroque"
"42512","80027.jpg","Realism"
"42513","89094.jpg","Impressionism"
"42514","57022.jpg","Symbolism"
"42515","31848.jpg","Abstract Expressionism"
"42516","36853.jpg","Realism"
"42517","32156.jpg","Post-Impressionism"
"42518","75316.jpg","Realism"
"42519","97063.jpg","Impressionism"
"42520","54571.jpg","Realism"
"42521","62171.jpg","Romanticism"
"42522","67276.jpg","Realism"
"42523","93453.jpg","Academicism"
"42524","46512.jpg","Expressionism"
"42525","58489.jpg","Divisionism"
"42526","51685.jpg","Expressionism"
"42527","42357.jpg","Art Nouveau (Modern)"
"42528","53040.jpg","Baroque"
"42529","39289.jpg","Realism"
"42530","21593.jpg","Impressionism"
"42531","29837.jpg","Impressionism"
"42532","98803.jpg","Northern Renaissance"
"42533","78348.jpg","Post-Impressionism"
"42534","68064.jpg","Impressionism"
"42535","55721.jpg","Impressionism"
"42536","84981.jpg","Post-Impressionism"
"42537","57390.jpg","Post-Impressionism"
"42538","87875.jpg","Neoclassicism"
"42539","32956.jpg","Expressionism"
"42540","2545.jpg","Fauvism"
"42541","48164.jpg","Impressionism"
"42542","95915.jpg","Impressionism"
"42543","71572.jpg","Realism"
"42544","80980.jpg","Mannerism (Late Renaissance)"
"42545","15204.jpg","High Renaissance"
"42546","50632.jpg","Romanticism"
"42547","40365.jpg","Post-Impressionism"
"42548","95956.jpg","Impressionism"
"42549","26901.jpg","Art Nouveau (Modern)"
"42550","10552.jpg","Art Nouveau (Modern)"
"42551","73422.jpg","Romanticism"
"42552","93151.jpg","Tenebrism"
"42553","78576.jpg","Art Nouveau (Modern)"
"42554","89051.jpg","Expressionism"
"42555","89287.jpg","Art Nouveau (Modern)"
"42556","23455.jpg","Academicism"
"42557","72076.jpg","Neoclassicism"
"42558","21377.jpg","Mannerism (Late Renaissance)"
"42559","87660.jpg","Surrealism"
"42560","62762.jpg","Art Nouveau (Modern)"
"42561","17617.jpg","Art Nouveau (Modern)"
"42562","35477.jpg","Art Nouveau (Modern)"
"42563","20443.jpg","Purism"
"42564","38759.jpg","Art Nouveau (Modern)"
"42565","58894.jpg","Realism"
"42566","39137.jpg","Futurism"
"42567","100064.jpg","Impressionism"
"42568","53089.jpg","Romanticism"
"42569","43262.jpg","Realism"
"42570","51623.jpg","Romanticism"
"42571","97804.jpg","Abstract Expressionism"
"42572","9716.jpg","Romanticism"
"42573","16965.jpg","Realism"
"42574","78834.jpg","Expressionism"
"42575","98346.jpg","Orientalism"
"42576","56565.jpg","Academicism"
"42577","30482.jpg","Surrealism"
"42578","90311.jpg","Magic Realism"
"42579","33574.jpg","Futurism"
"42580","98464.jpg","Impressionism"
"42581","87877.jpg","Surrealism"
"42582","93305.jpg","Magic Realism"
"42583","80987.jpg","Neoplasticism"
"42584","90200.jpg","Romanticism"
"42585","77692.jpg","Post-Impressionism"
"42586","71078.jpg","Realism"
"42587","50163.jpg","Early Renaissance"
"42588","101039.jpg","Surrealism"
"42589","35659.jpg","Northern Renaissance"
"42590","49122.jpg","New Realism"
"42591","14304.jpg","Realism"
"42592","99059.jpg","Post-Impressionism"
"42593","1298.jpg","Realism"
"42594","29597.jpg","Realism"
"42595","20789.jpg","Rococo"
"42596","85976.jpg","Romanticism"
"42597","86581.jpg","Romanticism"
"42598","51332.jpg","Romanticism"
"42599","32851.jpg","Romanticism"
"42600","49555.jpg","Luminism"
"42601","57874.jpg","Symbolism"
"42602","61673.jpg","Symbolism"
"42603","73707.jpg","Realism"
"42604","52178.jpg","Realism"
"42605","100252.jpg","Art Nouveau (Modern)"
"42606","81583.jpg","Realism"
"42607","95629.jpg","Romanticism"
"42608","1797.jpg","Realism"
"42609","21363.jpg","Symbolism"
"42610","92802.jpg","Post-Impressionism"
"42611","50703.jpg","Rococo"
"42612","21655.jpg","Impressionism"
"42613","91687.jpg","Art Nouveau (Modern)"
"42614","11398.jpg","Romanticism"
"42615","96300.jpg","High Renaissance"
"42616","89818.jpg","Realism"
"42617","83193.jpg","Realism"
"42618","23262.jpg","Romanticism"
"42619","20522.jpg","Realism"
"42620","7677.jpg","Art Nouveau (Modern)"
"42621","80164.jpg","Rococo"
"42622","70387.jpg","Post-Impressionism"
"42623","57632.jpg","Impressionism"
"42624","51519.jpg","Post-Impressionism"
"42625","24867.jpg","Divisionism"
"42626","84856.jpg","Post-Impressionism"
"42627","16668.jpg","Art Nouveau (Modern)"
"42628","82304.jpg","Romanticism"
"42629","73027.jpg","Impressionism"
"42630","51145.jpg","Romanticism"
"42631","11313.jpg","Realism"
"42632","17438.jpg","High Renaissance"
"42633","88664.jpg","Impressionism"
"42634","50486.jpg","Impressionism"
"42635","81422.jpg","Fauvism"
"42636","33251.jpg","Romanticism"
"42637","68257.jpg","Surrealism"
"42638","88881.jpg","Early Renaissance"
"42639","89667.jpg","Expressionism"
"42640","17847.jpg","Expressionism"
"42641","11780.jpg","Romanticism"
"42642","14392.jpg","Surrealism"
"42643","6948.jpg","Baroque"
"42644","81677.jpg","American Realism"
"42645","17727.jpg","Post-Impressionism"
"42646","71911.jpg","Pointillism"
"42647","41185.jpg","Proto Renaissance"
"42648","25336.jpg","Impressionism"
"42649","11938.jpg","Cubo-Futurism"
"42650","32528.jpg","Realism"
"42651","30950.jpg","Surrealism"
"42652","97967.jpg","Realism"
"42653","18657.jpg","Impressionism"
"42654","99118.jpg","Art Deco"
"42655","24881.jpg","Post-Impressionism"
"42656","37115.jpg","Expressionism"
"42657","52092.jpg","Impressionism"
"42658","40718.jpg","Post-Impressionism"
"42659","73365.jpg","Fauvism"
"42660","44917.jpg","Realism"
"42661","30273.jpg","Romanticism"
"42662","90667.jpg","Expressionism"
"42663","19030.jpg","Impressionism"
"42664","50521.jpg","Impressionism"
"42665","83223.jpg","Art Nouveau (Modern)"
"42666","4309.jpg","Expressionism"
"42667","29938.jpg","Northern Renaissance"
"42668","53654.jpg","Art Nouveau (Modern)"
"42669","47204.jpg","Pointillism"
"42670","29314.jpg","Color Field Painting"
"42671","46914.jpg","Expressionism"
"42672","5771.jpg","Art Nouveau (Modern)"
"42673","17693.jpg","Baroque"
"42674","13225.jpg","Art Nouveau (Modern)"
"42675","95711.jpg","Early Renaissance"
"42676","97642.jpg","Art Informel"
"42677","39874.jpg","Realism"
"42678","35955.jpg","Expressionism"
"42679","86851.jpg","Romanticism"
"42680","18844.jpg","Rayonism"
"42681","95086.jpg","Impressionism"
"42682","30104.jpg","Art Deco"
"42683","54724.jpg","Post-Impressionism"
"42684","34012.jpg","Post-Impressionism"
"42685","49910.jpg","Post-Impressionism"
"42686","81771.jpg","Post-Impressionism"
"42687","34817.jpg","Northern Renaissance"
"42688","50940.jpg","Neoclassicism"
"42689","92108.jpg","Romanticism"
"42690","99178.jpg","Rococo"
"42691","43325.jpg","Impressionism"
"42692","15659.jpg","Regionalism"
"42693","19766.jpg","Early Renaissance"
"42694","14715.jpg","American Realism"
"42695","56867.jpg","Neo-Romanticism"
"42696","78519.jpg","Impressionism"
"42697","68697.jpg","Surrealism"
"42698","21465.jpg","Post-Impressionism"
"42699","60285.jpg","Expressionism"
"42700","83743.jpg","Rococo"
"42701","3634.jpg","Realism"
"42702","23324.jpg","Orientalism"
"42703","76361.jpg","Post-Impressionism"
"42704","27505.jpg","Romanticism"
"42705","81565.jpg","Realism"
"42706","47500.jpg","Realism"
"42707","57623.jpg","Romanticism"
"42708","75087.jpg","Romanticism"
"42709","53144.jpg","Romanticism"
"42710","32082.jpg","Symbolism"
"42711","89545.jpg","Symbolism"
"42712","11891.jpg","Romanticism"
"42713","75598.jpg","Symbolism"
"42714","62277.jpg","Realism"
"42715","78590.jpg","Realism"
"42716","79246.jpg","Expressionism"
"42717","34483.jpg","Realism"
"42718","92585.jpg","Romanticism"
"42719","45471.jpg","Romanticism"
"42720","25263.jpg","Realism"
"42721","19383.jpg","Suprematism"
"42722","32070.jpg","Symbolism"
"42723","60601.jpg","Impressionism"
"42724","21747.jpg","Impressionism"
"42725","31616.jpg","Art Nouveau (Modern)"
"42726","63547.jpg","Impressionism"
"42727","28283.jpg","Impressionism"
"42728","96250.jpg","Post-Impressionism"
"42729","43425.jpg","Impressionism"
"42730","43303.jpg","Post-Impressionism"
"42731","55082.jpg","Baroque"
"42732","72378.jpg","Impressionism"
"42733","8017.jpg","Symbolism"
"42734","94707.jpg","Impressionism"
"42735","25662.jpg","Luminism"
"42736","71707.jpg","Rococo"
"42737","47245.jpg","Realism"
"42738","51217.jpg","Baroque"
"42739","96240.jpg","Art Nouveau (Modern)"
"42740","52095.jpg","Romanticism"
"42741","4900.jpg","Post-Impressionism"
"42742","60990.jpg","Romanticism"
"42743","46731.jpg","Romanticism"
"42744","65360.jpg","Romanticism"
"42745","69037.jpg","Naïve Art (Primitivism)"
"42746","21243.jpg","Pointillism"
"42747","59697.jpg","Realism"
"42748","9498.jpg","Impressionism"
"42749","37715.jpg","Impressionism"
"42750","82964.jpg","Romanticism"
"42751","22344.jpg","Impressionism"
"42752","75442.jpg","Realism"
"42753","53334.jpg","Romanticism"
"42754","44696.jpg","Impressionism"
"42755","97431.jpg","Post-Impressionism"
"42756","2455.jpg","Impressionism"
"42757","53363.jpg","Post-Impressionism"
"42758","27257.jpg","Post-Impressionism"
"42759","15112.jpg","High Renaissance"
"42760","41953.jpg","Baroque"
"42761","12474.jpg","Romanticism"
"42762","101854.jpg","Post-Impressionism"
"42763","16485.jpg","Post-Impressionism"
"42764","78692.jpg","Neoclassicism"
"42765","70208.jpg","Expressionism"
"42766","47544.jpg","Baroque"
"42767","10049.jpg","Impressionism"
"42768","25713.jpg","Proto Renaissance"
"42769","99794.jpg","Art Nouveau (Modern)"
"42770","84056.jpg","Sōsaku hanga"
"42771","42691.jpg","Art Nouveau (Modern)"
"42772","5597.jpg","Rococo"
"42773","81718.jpg","Rococo"
"42774","32893.jpg","Symbolism"
"42775","3681.jpg","Realism"
"42776","5434.jpg","Impressionism"
"42777","27956.jpg","Tachisme"
"42778","86660.jpg","Rococo"
"42779","20969.jpg","Impressionism"
"42780","82542.jpg","Impressionism"
"42781","82622.jpg","Realism"
"42782","27576.jpg","Baroque"
"42783","9921.jpg","Northern Renaissance"
"42784","18424.jpg","Art Nouveau (Modern)"
"42785","15685.jpg","Mannerism (Late Renaissance)"
"42786","4032.jpg","High Renaissance"
"42787","35690.jpg","Baroque"
"42788","33065.jpg","Rococo"
"42789","16308.jpg","Mannerism (Late Renaissance)"
"42790","41245.jpg","Art Nouveau (Modern)"
"42791","56422.jpg","Baroque"
"42792","61521.jpg","Rococo"
"42793","32235.jpg","Op Art"
"42794","23799.jpg","Realism"
"42795","55203.jpg","Luminism"
"42796","17964.jpg","Romanticism"
"42797","71533.jpg","Rococo"
"42798","96283.jpg","Post-Impressionism"
"42799","42910.jpg","Northern Renaissance"
"42800","58018.jpg","Expressionism"
"42801","29259.jpg","Realism"
"42802","96318.jpg","Art Deco"
"42803","48064.jpg","Romanticism"
"42804","59385.jpg","Baroque"
"42805","44205.jpg","Realism"
"42806","16712.jpg","Impressionism"
"42807","45478.jpg","Realism"
"42808","38523.jpg","Realism"
"42809","55433.jpg","Impressionism"
"42810","63743.jpg","Realism"
"42811","63537.jpg","Realism"
"42812","93815.jpg","Realism"
"42813","16682.jpg","Realism"
"42814","61357.jpg","Realism"
"42815","56046.jpg","Rococo"
"42816","84005.jpg","Post-Impressionism"
"42817","31673.jpg","Expressionism"
"42818","53894.jpg","Romanticism"
"42819","51693.jpg","Impressionism"
"42820","89404.jpg","Post-Impressionism"
"42821","72653.jpg","Realism"
"42822","97787.jpg","Symbolism"
"42823","6478.jpg","Realism"
"42824","96993.jpg","Symbolism"
"42825","36577.jpg","Impressionism"
"42826","28136.jpg","Impressionism"
